Asker,Responder,Question,Answer
Ed Marshall,Michael Siegal,If I may can you quantify some of the costs or I’m sensing that you don’t want to do that at this time.,"No, we do not."
Ed Marshall,David Wolfort,And then you mentioned some discussion on volume for 2012 and what you thought for pricing as well. Would you talk about the order of magnitude for both I mean demand is going to be up you are seeing some pricing pressures but could you kind of give us any kind of sense of direction of what you mix?,"Well let me just speak to the demand side of the equation because I mentioned that earlier Ed and we’ve seen continued growth. We had strong growth as Rick and Mike and I outlined for your throughout the year and we see further growth in ’12. Remember that the biggest part of our capital expenditures beyond, which was $39 million was our third temper mill and as I remarked, as I remarked earlier it’s coming on quicker than the two previous temper mills its cash flow neutral and it has an annualized capacity at full strength of 150,000 tons. We won’t achieve the 150,000 tons in ’12 but we will achieve a significant part of that growth because we are already at cash flow neutral and the tonnage moving through there is growing on a daily basis and the success rate is terrific. The rest of the investments on downstream our second facilities to some areas where we have some terrific growth and we’ve outlined that in previous quarters Mount Sterling, Kentucky; Moses Lake, Washington are all big successes all profitable and we are serving businesses that are continuing to recover at double digit rates off of the recession of late ’08 and ’09."
Ed Marshall,David Wolfort,"So if I can sum up with I think you are saying about the Gary facility that’s underutilized right now as you are starting to fill out the capacity shipping capacity around. I get the sense that operating expense that you incurred to startup the cost of yields incurred in the fourth quarter and will continue to incur say through the first, through 2012 will minimize as you start to fill out that capacity. Do you assume by the end of the year you will be close to a run rate capacity of coming close to filling that or there you are going to see still some decrement there?","No, I think you are right. I think we will continue to push as fast as we can but I would again as coming up faster and the short answer is yes we will see it at it’s reasonable capacity certainly towards the end of the year incrementally growing quarter-over-quarter."
Ed Marshall,Michael Siegal,"So if I can sum up with I think you are saying about the Gary facility that’s underutilized right now as you are starting to fill out the capacity shipping capacity around. I get the sense that operating expense that you incurred to startup the cost of yields incurred in the fourth quarter and will continue to incur say through the first, through 2012 will minimize as you start to fill out that capacity. Do you assume by the end of the year you will be close to a run rate capacity of coming close to filling that or there you are going to see still some decrement there?","The other aspect of it is it’s got a people issue here too. So obviously when you start facility bring out one shift you don’t bring out a second shift. So, some of this does require a certain amount of training."
Ed Marshall,Michael Siegal,"So if I can sum up with I think you are saying about the Gary facility that’s underutilized right now as you are starting to fill out the capacity shipping capacity around. I get the sense that operating expense that you incurred to startup the cost of yields incurred in the fourth quarter and will continue to incur say through the first, through 2012 will minimize as you start to fill out that capacity. Do you assume by the end of the year you will be close to a run rate capacity of coming close to filling that or there you are going to see still some decrement there?",So as David indicated we’ve seen a very fast ramp well faster than the other two temper mills. We are now beginning to prepare to start the training for second shift already into the second quarter. So we will run two full shifts by you know the third quarter we will be thrilled.
Sandeep SM,Michael Siegal,"We have recently seen some shift by the E&amp;D companies from oil, natural gas to oil side. Can you just give a mix of CTI what kind of exposure do you have for each of these sectors.",They really don’t have a bigger exposure to the OCTG market at all. I would state nothing but it’s really demonisms to their overall performance. We would be looking at Sandeep as we move forward and look at the growth opportunities with CTI in a scenario of exploration but it’s really is not impacting the development.
Sandeep SM,David Wolfort,"So, what kind of growth did you see in that sector in 2012 and for CTI?","Well Sandeep CTI has been an steady player in the marketplace we see a fairly significant amount of growth. But as I related just a moment ago a lot of those synergies come from our efforts our commercial efforts to remove some of the product from their existing nine warehouses and put some of that product in our existing 20 some, 26 warehouses and then picking up the opportunity to grow that market share. Quite frankly, Chicago Tube and Iron has fulfilled most of their facilities. We have a brand new laser coming on stream in the (Inaudible) laser, which is a big capital expenditure and we hope to, hope we will expand that market penetration in the existing markets that we are in now. Without putting too much pressure on them as listening to this we certainly would anticipate at least 10% growth on the CTI side of the equation."
Sandeep SM,David Wolfort,"Okay, thanks. And the next question is what is your expectations regarding inboard. You’ve seen the U.S. prices come off a bit and you have seen global prices it depends on where you look at. But Europe at least has mode of return do you expect inboards to keep coming in for next couple of months or do you expect that to slow down in the coming months?","No Sandeep, I think you written about it I think most have commented on it. There is the highest price the steel marketplaces here in the U.S. the dollar is strong other currencies obviously are weaker and so we see more imports now and more offers now than we saw last year. Well the concern would be for the buyer whether he can absorb or she can absorb the vagaries of the transportation and the vagaries of the marketplace. Right now, we do see more offerings than we saw last year but quite frankly there is more demand too."
Sandeep SM,David Wolfort,"Okay and if I could ask one more question when I think about your I mean the flat product side, can we expect another double digit volume growth in 2012 or do you think that it will maybe delayed a bit?","Well I will tell you that’s strong but we are gearing towards that. And I don’t want to specifically give you away percentage of growth in flat roll that we are going to have in 2012 but I would tell you as I commented earlier 2011 saw a growth of 16% and 2012 is stronger than ’11. So we are moving in a very positive direction and of course we’re bringing Gary on along with other facilities as we’ve answered previous questions. So you’ve got a significant amount of more, significantly more tonnage moving through our facilities. So, without getting specific on percentages a very close view to what’s your insinuative."
Sandeep SM,Michael Siegal,"Okay and if I could ask one more question when I think about your I mean the flat product side, can we expect another double digit volume growth in 2012 or do you think that it will maybe delayed a bit?","Sandeep, we got lot of new capacity that we didn’t have we it was our expectation that it will run very strong."
Aldo Mazzaferro,Michael Siegal,"Good, we are going to look specifically at the temper mill and try to the Gary temper mill and try to gauge the market demand there. What sectors we should be mostly looking at that specific piece of equipment.","Certain sectors we always serve Aldo I mean this was a capacity gain for us literally in servicing our customers and our customers actually asking us to do more we really were constrained without doing outsourcing on our temper mill capacity. So I would say we are servicing the agricultural the mining industries and obviously the heavy machinery industries. There is no new market for this, this is just meeting the customer demand that we have that we couldn’t fulfill with internal processes."
Aldo Mazzaferro,David Wolfort,"I see, so a separate question on the you guys quantified your startup cost and I’m wondering David you had mentioned earlier that there was also some penalties you incurred in entering new markets, which I would assume on the top line is that, that’s not included in those startup costs I would assume. It’s not can you give us a feeling of what magnitude those might have been.","Well Aldo those are my remarks are commercial remarks that’s the compression on the March and then we saw in some of these new geographies there. As you would expect competitors to protect their, protect return. And so as we penetrated some of these new marketplaces our traditional mark up was under a little bit of pressure first is our normal established marketplace where we are a known entity. We can quantify it."
Aldo Mazzaferro,David Wolfort,"Right, right. Okay. Just one more I had one, could you describe a little more about what exactly you are doing in Mexico in terms of customers down there in processes and services that you are putting out?","Well I can Aldo first of all we went down with one of our good customers from the Midwest and we are sharing a facility with that good customers and again as Michael indicated related to the temper mill the same applies to our Monterrey, Mexico facility. We are literally catering to the same customers that we are catering to in North America although they have a Mexican presence and we are giving them that opportunity to avail themselves of just in time delivery and lean manufacturing. And we are servicing on them in the same way as we do up north so very easy for us to migrate down there with one of our strong customers."
Aldo Mazzaferro,David Wolfort,"Great, can you say what sector that customer is in machinery again?","Yes, construction equipment and mining equipment."
Tim Hayes,Michael Siegal,Two questions on your contract business that historically was 60% going about two thirds. Just what is the average line to reset pricing on those contracts?,Yeah a month to three months.
Tim Hayes,David Wolfort,"Okay and then any status update on the option about the fourth, putting the fourth temper mill in the Southeast.","The answer is that, the answer is we have to absorb what we’ve undertaken. I would tell you we obviously have a very significant amount of capital investment and we will irrespective of the fourth temper mill. Obviously we would like to see some of the suggestion and profitability come to us from the investments. Like the fourth temper mill is under act of exploration but there is nothing to announce."
Jason Brocious,Rick Marabito,I was just wondering the 29.9 gross margins you gave for CTI does that include the inventory mark up impact.,Yeah.
Jason Brocious,David Wolfort,Okay and you guys had talked in the past that OCTG might be a viable strategy for CTI in the future. I mean is that something you are still looking into.,Yes.
Jason Brocious,Michael Siegal,What would the timeframe be on that and what would be involved in switching from the commercial boiler stuff to the CTI focus to an OCTG focus.,Well I don’t know if we would lose the one focus or the other but let’s just say from an add to perspective adjacent OCTG is a difficult market to enter without the inquisitive so I would just tell you that that’s obviously commented the acquisition marketplace is looking outside after being robust.
Jason Brocious,David Wolfort,What would the timeframe be on that and what would be involved in switching from the commercial boiler stuff to the CTI focus to an OCTG focus.,And Jason let me add that we are very happy with Chicago Tube and Iron’s current business and their business model. So we wouldn’t switch any of that though it all be accretive as Michael just indicated.
Jason Brocious,Michael Siegal,"Okay, alright. And I know that going after the large OEMs been a focus over the last few years. I mean as there a percentage of sales that you could give us as far as what the big guys like Caterpillar make up today versus four or five years ago?","Yeah, you know there is no small contracts shall we say so. We’ve migrated almost two thirds of the business to contractor it’s pretty much also you wanted to customers."
