Asker,Responder,Question,Answer
Andrew Baum,Chris Boerner,"Thank you. So questions for Samit please. In terms of attending 9LA data at ASCO, what is the follow up of that data for both OSN for PFS? My question is all physicians going to come after that presentation and rethink that strategy for first line non-small cell lung on the back of that data, is there enough follow-up there? Second, in terms of the 9ER trial, could you talk to cover that too? I remember that when you ran the Phase 2, there was a question about toxicity and making sure and be use the low dose. So given it's a much more promiscuous TTI, should we assume a favorable or comparable tops profile? Anything you could share that would be interesting. And then finally on TIGIT, Roche's pushing forward very aggressively with that TIGIT antagonist. Merck clearly is interested and active with as your program seems not to been very much. Is that a function of resource allocation or is it a function of what you're seeing with this particular molecule? Thank you.","Sure. I think that Samit stood on most of the points around 9LA. What I would say from a commercial standpoint is obviously we've had a lot of discussions with physicians over the last few months about 227 and 9LA. And it's important what Samit said that physicians and we really do think that 227 and 9LA really need to be thought about together. 227, you'll recall that what we showed was about 50% of responders were still responding at two years, and we saw this nice flattening of the OS curve. You'll see how that data matures at ASCO into few weeks. But then the way physicians are thinking about 9LA is very much as complimentary to 227. In that they offer the benefit of Opdivo plus Yervoy to patients who don't need chemotherapy, that's 227. And for those patients who potentially do need chemotherapy and that's where 9LA comes into play. And I think Samit hit on some of the key things that you want to pay attention to when that data are presented at ASCO in a few weeks. Two other things that I would just keep in mind with respect to Opdivo plus Yervoy in lung. First about half of the lung cancer treaters have used Opdivo plus Yervoy either in melanoma or renal. So, they're familiar with the benefit that we see with that regimen there and those physicians account for about two thirds of total lung cancer patients. And then the second thing not a trivial thing is that we have a very experienced team with a track record of being able to establish Opdivo plus Yervoy at a standard of care in both of the tumors in which we've been approved with that regimen. And then they're incredibly excited and prepared to launch Opdivo plus Yervoy in first line lung cancer and we're really looking forward to the PDUFA date for 227 next week."
Tim Anderson,Giovanni Caforio,"Thank you. Couple of questions, please. Quite a few number of Bristol narrowed its footprint in emerging markets intentionally to focus on I think what it felt was geographies where it had more scale and presence. But with Celgene folded in you're a much bigger organization. And it kind of makes me wonder what the plan is with emerging markets going forward. I don't even see emerging markets or China, mentioned in the press release or in the slide deck. But as we've seen across industry, geographies, like China are very important, especially in their oncology. So it makes me wonder if there's kind of an untapped revenue stream here. And what's the solution, if you think there is indeed a problem that you don't have a big enough footprint now given the size of the company? The second question is on LAG3. If I understand it you have pivotal LAG3 plus Opdivo in combination data coming up around year-end, in first line melanoma as a program that doesn't seem to be get talked about very much investor expectations are low. My question is, should those expectations be low do you view this as a high risk program?","Thank you, Tim. Let me just answer your first question. And then I'll ask Samit to give you his perspective on the ongoing LAG3 program. I think you're point is really important. It is a very good question. You are right that given our focus on oncology and all of the work that we have done over the last few years, we have been focused primarily on, I would say the developed world. I must say we have a meaningful presence in developing countries. And when we've seen when we look at the development of our oncology business in particular, we have had significant success actually outside of the US and Europe and major markets, including Central and Eastern Europe and some of the key markets in Latin America. And as you know recently with the approval of Opdivo in China. So it is also accurate that now we have a broader portfolio and more opportunities to establish a larger presence outside of the tier one top markets. And I'm actually really confident we have the right capabilities there. And we have a strong base to continue to invest internationally. There is a real opportunity, but there is also already a presence of the BMS portfolio that has been successful there. So, we'll continue to invest, across different geographies and there is an opportunity with a broader portfolio to have an even broader approach with respect to the footprint. Samit?"
Tim Anderson,Samit Hirawat,"Thank you. Couple of questions, please. Quite a few number of Bristol narrowed its footprint in emerging markets intentionally to focus on I think what it felt was geographies where it had more scale and presence. But with Celgene folded in you're a much bigger organization. And it kind of makes me wonder what the plan is with emerging markets going forward. I don't even see emerging markets or China, mentioned in the press release or in the slide deck. But as we've seen across industry, geographies, like China are very important, especially in their oncology. So it makes me wonder if there's kind of an untapped revenue stream here. And what's the solution, if you think there is indeed a problem that you don't have a big enough footprint now given the size of the company? The second question is on LAG3. If I understand it you have pivotal LAG3 plus Opdivo in combination data coming up around year-end, in first line melanoma as a program that doesn't seem to be get talked about very much investor expectations are low. My question is, should those expectations be low do you view this as a high risk program?","Thank you, Giovanni. I'll take on the last three questions, so, I think, first of all, a lot has happened in terms of drug development part in patients with melanoma and certainly BMS player. BMS has played a big role in getting the FDA together both Opdivo and Yervoy. Lastly as a new mechanism that we are excited about from the early Phase 1 data we have seen, and also from the biomarker data perspective looking at the T-cell exhaustion and how to get the immune system going again. From that perspective, this is going to be a very important study. The trial is currently enrolling and this is certainly seeing from the investigators perspective. They remain excited and they continue to enroll patients in the trial. It is on track. From an enrollment perspective, we continue to collect data we look into where's the readout towards the end of the year. And in parallel, we continue to plan lifecycle management studies in terms of looking at visual indications that you will hear about as we roll them out towards the end of the year, early next year as well."
Matt Phipps,Giovanni Caforio,"Thanks for taking the question. First given the current environment and potential trouble accessing infusion clinics, is there any reason to accelerate the development of our subcutaneous nivolumab and other trials going on there since 2018 looking at that? And secondly, for the TYK2 a small molecule just want to confirm that psoriasis trials are on track to complete or midyear this summer. And all the physician assessments can be completed. And then there's been a lot of formulation work ongoing according to clinical trials.gov. And just wondering if any of our impact potential filings in new clinical trials are successful?","Thank you, Matt. So Samit, I think there's two questions on subcu nivo and then the status of the TYK2 program."
Matt Phipps,Samit Hirawat,"Thanks for taking the question. First given the current environment and potential trouble accessing infusion clinics, is there any reason to accelerate the development of our subcutaneous nivolumab and other trials going on there since 2018 looking at that? And secondly, for the TYK2 a small molecule just want to confirm that psoriasis trials are on track to complete or midyear this summer. And all the physician assessments can be completed. And then there's been a lot of formulation work ongoing according to clinical trials.gov. And just wondering if any of our impact potential filings in new clinical trials are successful?","Absolutely, thank you. So, the only thing I can say about the subcu nivo that we are currently evaluating that. It is ongoing. I think acceleration will depend on the outcomes of the first Phase 1 studies as we look towards the dosing and the tolerability and safety, which should be available sometime soon. And then based on that, we'll continue to progress further, looking into the further development and bringing it to the patients. We recall the Phase 2 data we are certainly very, very promising Phase 3 trials, both over 046, 047 completed enrollment. So at this time we are looking at follow-up of these patients, collection of the data and cleaning activities so that we can push the database lock. There's no reason to believe that there will be any delays. We're looking towards the end of the year for readout of the first study of 046 and first quarter of next year for 047 for the psoriasis program. So, those two are the updates for TYK2 and subcu nivo. Back to you Tim."
Steve Scala,Giovanni Caforio,"Thank you. Your comments on the liso-cel PDUFA extension reflected no real concern whatsoever. And it's one of the four new launches you called out for this year. It seems you are completely comfortable with the FDA meeting the regulatory timeline. I just want to make sure that that's the impression you wish to convey to us? And then secondly, it was stated that the COVID-19 could lead to inventory destock and a drop in patient visits to infusion centers in the second quarter as well as beyond that. I'm just curious, what was the decline in these metrics during the month of April? Thank you.","Sure. Thank you, Steve. So I think we've already made comments on liso-cel, but I'll ask Samit, if there's anything he wants to add, and then David can give you a perspective about different market dynamics and how we see that impacting the business for the rest of the year."
Steve Scala,Samit Hirawat,"Thank you. Your comments on the liso-cel PDUFA extension reflected no real concern whatsoever. And it's one of the four new launches you called out for this year. It seems you are completely comfortable with the FDA meeting the regulatory timeline. I just want to make sure that that's the impression you wish to convey to us? And then secondly, it was stated that the COVID-19 could lead to inventory destock and a drop in patient visits to infusion centers in the second quarter as well as beyond that. I'm just curious, what was the decline in these metrics during the month of April? Thank you.","Thank you, Giovanni. And thanks Steve for the question. For liso-cel what we have said that we remain confident in the data. We remain confident in the data that is submitted to the FDA. It is very normal for the FDA as they review the file to ask questions. Certainly we are looking towards the approval date now in November. During the review process, there may be many more questions that come to us. But that's a very normal process. So I think that's the way to look at it. I obviously cannot comment specifically on types of questions or one that relates to from a regulatory point of view. We remain confident and we are looking forward to bringing this treatment to patients as soon as possible towards the end of this year."
Steve Scala,David Elkins,"Thank you. Your comments on the liso-cel PDUFA extension reflected no real concern whatsoever. And it's one of the four new launches you called out for this year. It seems you are completely comfortable with the FDA meeting the regulatory timeline. I just want to make sure that that's the impression you wish to convey to us? And then secondly, it was stated that the COVID-19 could lead to inventory destock and a drop in patient visits to infusion centers in the second quarter as well as beyond that. I'm just curious, what was the decline in these metrics during the month of April? Thank you.","And just on the question around the stocking that we saw. So as we entered the pandemic situation in February and March, what we saw was across the board, we saw safety stocks increasing so we saw wholesalers, making sure they had increased inventory. We also saw that pharmacies had extra safety stock. And then we installed with patients getting longer scripts, as we talked about it. Revlimid was an example doubling the number of days that they could get. We are starting to see some of that destocking come out. And we anticipate, as I said earlier that the majority of that will come out in Q2. So of the $500 million that we talked about, majority of that come out in Q2, and then we'll see it coming out to in Q3 remainder is what we're anticipating. As far as what we're seeing on the new patient started early days. What we're seeing there, but we did see some of those new Rxs declining 10% to 20%, depending upon them. And we'll be watching that very closely in the second quarter, and we'll update you on that. And then on the infusion center, similar, that we're seeing in that 10% to 20% range as well, fewer patients. So again, that's something that we're going to keep an eye on in the second quarter as well. Chris, I don't know, if there's anything that you wanted to add to that."
Steve Scala,Chris Boerner,"Thank you. Your comments on the liso-cel PDUFA extension reflected no real concern whatsoever. And it's one of the four new launches you called out for this year. It seems you are completely comfortable with the FDA meeting the regulatory timeline. I just want to make sure that that's the impression you wish to convey to us? And then secondly, it was stated that the COVID-19 could lead to inventory destock and a drop in patient visits to infusion centers in the second quarter as well as beyond that. I'm just curious, what was the decline in these metrics during the month of April? Thank you.","I think you've managed to hit on the key points. The only other thing I would say is that the drop that we've seen in patient volume and particularly in new patient starts has varied really across therapeutic areas. So in the CV space, it's been sort of on the order of 20% to 25% across the NOAC class. A lesser extent in oncology and the tumors that we are in, it's been on the order of 5% to 20%. And as David mentioned, that has led to some choppiness, for example, in Opdivo sales in April, which we think is attributable to the new patients, to the drop in new patient starts. That said, we would expect that as David had mentioned, that would the biggest impact for that would be in the second quarter that would begin to normalize and be back to more normal levels by the third quarter - by the fourth quarter, and that's what we'll be continuing to monitor."
Dave Risinger,Giovanni Caforio,"Thanks very much. So congrats on the results in the prospects. I have two questions. First, could you just comment on the ozanimod opportunity and all sort of colitis and the expected timing of Phase 3 top-line results? And then I missed part of call earlier, so I don't know if you discussed it. But could you also comment on Opdivo adjuvant trial readouts to watch? And maybe you could focus on the biggest incremental commercial opportunities with respect to those adjuvant trials? Thank you.","Thank you, David. So Samit and Chris can address both of your questions."
Dave Risinger,Chris Boerner,"Thanks very much. So congrats on the results in the prospects. I have two questions. First, could you just comment on the ozanimod opportunity and all sort of colitis and the expected timing of Phase 3 top-line results? And then I missed part of call earlier, so I don't know if you discussed it. But could you also comment on Opdivo adjuvant trial readouts to watch? And maybe you could focus on the biggest incremental commercial opportunities with respect to those adjuvant trials? Thank you.","Samit, do you want to start with the data on IBD and then I'll pick up on the commercial opportunity to talk about attributes."
Dave Risinger,Samit Hirawat,"Thanks very much. So congrats on the results in the prospects. I have two questions. First, could you just comment on the ozanimod opportunity and all sort of colitis and the expected timing of Phase 3 top-line results? And then I missed part of call earlier, so I don't know if you discussed it. But could you also comment on Opdivo adjuvant trial readouts to watch? And maybe you could focus on the biggest incremental commercial opportunities with respect to those adjuvant trials? Thank you.","Sure, absolutely. And then certainly for the data that we're looking forward to for ozanimod in ulcerative colitis. We are still on track as the trial had already completed enrollment and we're looking towards the third quarter of this year for the top line readout. Let me give back to you for adjuvant timelines and the impact. Chris?"
