Asker,Responder,Question,Answer
Kevin McClure,David Wenner,"Got it. Thanks. And maybe can you just provide some qualitative color on the battle for shelf space in the base business? I know you provided some in your text, but are these the small format stores kind of grow and gain market share, as they exist in retailers, reallocate square footage away from the center of the store, the competition for that shelf space should just continue to increase, and so are you seeing it becoming more expensive to gain distribution for your new products, and alternatively, has it become more difficult to maintain distribution for existing products that just may not be achieving the same sales velocities? Thanks.","I wouldn't say it's more expensive, I would say it varies tremendously by category in terms of what's going on in the battle for shelf space. I think as I referenced entering the Mac n Cheese category is ambitious right now, because it seems as if everybody who is selling packaged grocery products is launching a Mac n Cheese. So that's an area where you're fighting for introductory space, and I am sure if you're there already, you're fighting very hard to keep the space you have, given all the money and effort that's going against that, that particular section. Hot cereal is another section that's very-very tough in terms of products coming into the section, both new hot cereal products in some cases, but products that really have nothing to do with hot cereal being put in that section. Some of these protein drinks and things like that for some reason are coming into the hot cereal sections. So it's challenging for us and we are -- but we are doing a decent job of it, but its challenging for us to maintain the space we have. In some cases, we are not losing distribution, but we are losing a facing, as retailers are eager to put these new products in and take the money that's associated with them, whether they succeed or not remains to be seen. But then there were other categories where there is really not a lot of activity going on and it's relatively calm and there is -- our distribution is not pressured. And there are categories where -- such as seasonings, where we are actually making very nice progress by introducing new Mrs. Dash seasoning packets, dips and cooking seasonings, and the Crock-Pot line as well. So there is no simple answer. We are in a lot of different categories and every category has its own dynamic. Some are highly competitive with a lot of new products coming in and some are fairly calm."
Kevin McClure,David Wenner,"Got it. Thanks. And one final question for us, we talk a lot about acquisitions, you guys have been very acquisitive of late. But I am curious, would you ever envision yourself as a seller of a brand, maybe some that generates solid cash flow which may not fit as well as it did several years ago, where you want to take the company. Would this be a good time to probably see what kind of valuations you could receive for those assets? Thank you.","The problem as we have discussed in prior calls, the problem with shelling a brand for us is, you would want to sell -- the brands you would sell, like well, this isn't performing up to the standards of all the other brands, you're not going to get a high multiple for those brands. But even a very good brand, we would have to get an extremely high multiple for a not-to-be a dilutive event for our company. I mean, we are valued at north of 12 times EBITDA, and assuming we depreciated the tax basis in a brand a decent amount, and we are going to have to sell a brand for the upper teens multiple in EBITDA to breakeven. So it's very hard for us to look at selling a brand and saying this is a good idea and not dilutive to our shareholders."
Andrew Lazar,David Wenner,"So Dave, just back to the industry question for a minute on the promotional effectiveness, have you seen, I guess in your experience, an environment around promotional effectiveness like this before? And if so, was it transitory and what kind of got it moving in the right direction?","Andrew, there is a lot of unique circumstances going on here right now. I think it's unusual, it's unusual, and I think the promotional phenomenon if you will, I think is partly because, you already promote the brands that are sensitive to promotion. So the question, well how much additional promotion are you going to move the needle -- how much you're going to move the needle by doing the additional promotion on a brand, that you already are putting a decent amount of money against. P&M for instance, is a highly promotional category, I think upwards of 80% of the volume at certain times of the year sells on promotion. How much are you going to move the needle by doing even more promotion? So I think there is that factor, and then putting promotional money against brands that aren't promotionally sensitive, you're obviously going to be very challenged to suddenly get a consumer response when you do the promotion. So I don't know that it’s a really good weapon in a lot of cases."
Andrew Lazar,David Wenner,Okay. Diminishing returns on a lot of those [indiscernible]?,Yeah exactly.
Andrew Lazar,David Wenner,"Okay. If we take -- we think about the second half and your discussion around more judicial use of promotions. You also start to lap when pricing went negative in the year ago period. Would you expect a change in pricing in the back half to be roughly stable, instead of kind of down as it has been in the last couple of quarters?","That would be a great outcome. I think that we should -- we hope to get there very quickly. The only caveat being the mix of customers changing and -- but that's a fairly gradual change, so I wouldn't say that that's a big factor."
Andrew Lazar,David Wenner,"Got it. How about on the volume side, volume improved this quarter obviously as you had hoped it would, with pricing being and promotions being a little more judicious, I mean, is a good outcome for the back half to have volume that's also sort of flattish to up a little bit, is that what you're looking for, is that more hope than reality, or is that something that's achievable?",I know you like catchphrases for your write-ups. My catchphrase on this one is flat is the new up. Flat to slightly up with neutral pricing would be a very good outcome I think.
Andrew Lazar,David Wenner,"Thanks, and then if we think about the M&A strategy, you talked about the specialty acquisition. It sort of feels like it was coming home, so I am just -- sort of speak in terms of a lot of deals that you did prior to the snack deals. Should we read that as that's more your comfort zone, and therefore will be so going forward. The snack deals you've done, you've done, it gave you a core there. You've got to get better and more efficient with them. But generally, they're going to be looking more towards your center store going forward, or is that -- would that be not the way to read it?","I think if we have perceived it's the right acquisition in either space we would do the acquisition. Certainly, we are more comfortable, in terms of understanding exactly what we have to do and what the effect will be, doing a dry grocery acquisition; and this -- if we ever doubted that, we certainly got a little bit frustrated [ph] too by the Specialty Brands acquisition. But you know, you do an acquisition because you perceive it as the right acquisition, so I think we would do it in either space, if we perceived that it was the right acquisition."
Andrew Lazar,David Wenner,"Got it. Two more quick things; one, you made mention of zero base budgeting, and is that something that you have done before or is that a -- obviously a change in strategy, because that's a pretty -- can be a pretty serious shift, in the way a company thinks about its cost structure. Typically really good systems also have been, historically in my experience, required to be able to do ZBB in a way where it can be successful. So I am trying to get a sense there of how big a shift that is for you?","We have done it in the past occasionally, when we ran into difficulties. The decision to do with this -- at this point in time, probably reflects the fact that, we had a very good run for a good number of years and had some very excellent results and perhaps haven't challenged ourselves on the cost side as hard as we should have, and its time to put ourselves up against the wall and ask some hard questions again."
Andrew Lazar,David Wenner,"Okay. Lastly will just be, as you talk preliminarily about 2015 around inflation and pricing, is there a way to sort to start to help quantify a little bit, even though we know its preliminary, in terms of what type of overall sort of cost in goods increase you might have, and therefore with the type of pricing we are talking about, to try and hold your margins steady?","It's not at 1% of sales yet. Of course, that's developing thing. We are at mid-year 2014, so it's hard to project the full year 2015. Right now, we are looking at an increase that's below 1% of sales. What justifies taking price increases in that context, is it falls hard in certain product lines and not so much to the other product lines. So to the extent that fruit prices are a driver of this, and fruit is a very important part of the Polaner line for instance, you have to look hard at what kind of pricing you're going to do in that particular category."
Sean Naughton,David Wenner,"On Rickland, it seems like that was a brand that was a little bit more challenging in terms of the distribution [indiscernible] quarter and for the rest of the year. What specifically is happening there with that particular brand, has it lost any shelf space, or is it really more about losing out this volume to some other product channels?","Well it wasn't a significant retail brand, if you will, with a significant shelf space in grocery stores or in mass merchants. But having said that, the shelf spaces had -- is being challenged hard and -- wherein some competitive categories like the bars, we are having to work hard to maintain our presence in supermarkets and places like that. The brand was by and large a warehouse club brand and still is, but its core product line, the yoghurt bars have been copied and underpriced significantly by others in the clubs, and that's put a dent in that business. Now, we have been innovating and going beyond those bars, with things like trail mixes, and we believe that we can still do a good job with that brand and if you will, create a posture around the brand, that this is all about innovative snacking, on trend snacking with consumers, and especially quick to market and responsive to what warehouse club consumers want to see in terms of snacking. That's the role we see for the brand going forward right now, and to the extent we can build up the brand and get consumers used to the Rickland Orchards name, then you can successfully build the retail business as well."
Sean Naughton,Robert Cantwell,"Okay. And then, just a quick question on the cash obligations for the year. Any changes on the interest expense or taxes that you kind of outlined in the last call?","Tax rate -- you see our effective tax rate for the first half of the year is 35.6, that's what we are looking at for the full year. I mean, interest will be down a little bit, trending down just strictly [ph], because we reduced our senior secured facility down one percentage point. But we got a little less than $350 million at a one percentage point decrease in interest rate. We are reaping those benefits, as we speak."
Sean Naughton,David Wenner,"Okay. And then on some of the stuff you talked you talked about Dave, I think we have done some stuff on the non-GMO side, just within Pirate's and then I also think Polaner brand. Can you talk about how these initiatives were received by the consumer and any impact on costs on those initiatives as well?","Well the first audience we are doing this for is, isn't necessarily the consumers, the retailer. With the Polaner brand and with the snacks, we are trying to establish a point of difference with the Polaner brand to Smucker's preserved business. We actually tried to do this 10 years ago with the Polaner raw fruit line and say it was a non-GMO line and got called up by the FDA and got a nasty letter telling us stop doing that. World has changed, so now we are able to do it again. Too early to tell what the consumer responses, that's rolled out into distribution and we will see how consumers respond to that. On the snack side, we think we are going to have a much stronger and more immediate response, simply because people like Whole Foods, as you may probably know, have put out the edict that the product in Whole Foods will be non-GMO, and to the extent that Pirate's was not non-GMO, pretty much as we were taking the business over, Whole Foods stopped supporting our promotional activity -- at Whole Foods, until we transitioned to fully non-GMO product, which we have done as of the end of June, and we are running that product through the natural distribution channels now, and we would expect to get stronger promotional support from our natural food customers as a result of that, and therefore do more consumer sales as a result of that. So we have done the good work in terms of making the Pirate's line fully non-GMO for the natural channel. We still have a regular product line that's out in supermarkets that is not fully non-GMO, but we have addressed the concern from the natural channel point of view."
