Asker,Responder,Question,Answer
Jamie Sullivan,Keith Pratt,Okay.,And we also announced line items for modulars. We'll periodically have a customer request that we move some buildings or classrooms to a new location and you can think of that as a project where there is no new units put on rent but there are revenues that are come to us to do that work.
Jamie Sullivan,Keith Pratt," Okay. So if I look at the line did you combine, those were 15% year-over-year?"," Yes, keep in mind there is some dollars in this as well for Adler. So you will see in the segment reporting, we've broken that out for you."
Jamie Sullivan,Dennis Kakures,Okay. Alright and then just how much is Texas of the modular business?,We don’t break it out. What we have done here. Well we'll just tell you historically and currently probably about 65 to 70% of business is California based and the balance of Modular's is outside of the state and that's in a trend that's been moving lower -- that percentage of California business has been lower. It's been impacted by the California business level as well as increases in other states.
Jamie Sullivan,Dennis Kakures,Okay. And the increases will be coming mostly from Texas,Well actually its Texas and the mid-Atlantic is kicking and some in Florida.
Jim Nazareth,Dennis Kakures," Good afternoon everyone. I guess I will pick in the other state, Texas where you have some business there. I am wondering was the drop in activity, you said it was tied to oil. But could you just give us a little bit more granularity as to what you are seeing in that market. I guess on sequential basis?"," Well in Texas a great amount of our commercial side of the business there are tied to oil industry. We provide the structures in office space for a lot of the plants, when they are doing projects, different turnarounds at the plants and those type of items. And when their business gets slower and they get most cost conscious and so forth, that impacts our business directly. And also if it is slower in that area, they are going to be slow in petrochemical plants and other related industries. And in the educational business that we have in Texas is much smaller than in the other states where we believe we had good last three or four years. This year we expect that there is going to be some more economizing in those market. They are just because of the tightness of the budget situations in Texas, I think 40% of the school districts in Texas are running a  deficit in the school budget. So, there are some challenges there."
Jim Nazareth,Dennis Kakures,Okay. Thanks. And just to better understand the dynamic in California as far as -- you mentioned that money has been at least deployed the $13 billion or so of bonds that have been issued. But they've been slow to reach the school districts. Exactly -- is that eminent or is that -- what exactly is driving the holdup there?," Yeah. Its just administratively just how things work in the state and I am not sure about all the $13 billion, I am sure of -- I am aware of that the $2 billion of funding --about a $2.4 billion of school related. It just takes time sometimes and also now the federal stimulus monies, the first are batch of those monies, my understanding is are to be out to the school districts by May 15. So that's another --. California on the education side, I think its looking at about $6 billion and they are going to get a certain percentage of that here by in the middle of May, at least what's been planned. But this is all administrative processes that just take time."
Jim Nazareth,Keith Pratt,And for California the budget issues does that at all affect stimulus dollars coming into the State or is it and we should think of them completely separately?," I believe there are separate items. Now the fact here, the dynamic is such though that the school district is receiving federal stimulus monies and for whatever reason the May 19th initiative don’t pass they may decide to spend those monies on different types of items. So it may alter some of their spending behavior but there are other independent items."
John Gibbon,Keith Pratt," Just walk me through, I got two, three questions about how these different states operate. Just walk me through the initiatives that are in trouble?",There are only six initiatives and about five are the ones that are really key.
John Gibbon,Keith Pratt,Right.," And the best way to break it down here is because I am going just go through my notes just to make certain I don’t miss any salient points here. But if you look at propositions 1A and 1B which are really critical, they really established this rainy day fund for the State and in effect what it does is 1A would extend -- there are three new taxes that were put in place. We have a license fee tax, there was a state personal income tax increase and the sales tax increase. So those three items are in place but they were temporary. This would extend that for I believe four years and then it creates additional revenue in 1B then provide the shot in the arm to school districts to basically get -- it’s a one time infusion of $9.3 billion that's paid over five years beginning in the 2011-2012 school year. So, needless to say those are very, both of those are tied at the hip and if 1A doesn't pass it, 1B doesn't matter."
John Gibbon,Dennis Kakures,You said they were behind in the pool?," Yeah, they are behind on the pools, but all five are behind in their pools now. If you want to hear about the others, I'll summarize the other three very quickly. The other is three 1C, 1D and 1E in effect provide more of an immediate pop here and the fact that it allows -- 1C basically is a securitization of the state lottery system. And allows a base of about $5 million in one time event for the state to be able to use right away. And then 1D and 1E are some other mixing the math in borrowing. Its very smaller relative, so that's an immediate pop and whereas 1A and 1B are longer term, but…"
John Gibbon,Dennis Kakures," Let me kind of turn to other states, I think I've always understood California, but this is usual California awareness but Florida, they don't have anything quite like this. I know a lot of those schools are still funded by local funding."," I'm sorry, in Florida?"
John Gibbon,Dennis Kakures,Florida yeah. What’s happened in Florida which is very unusual.,Its both in Florida. They have local sales tax revenue there and you also get operating funds from the state.
John Gibbon,Dennis Kakures," But there's nothing based on real estate taxes right, Florida?",Now which state would your be?
John Gibbon,Dennis Kakures," Because you are saying that in Florida, they're reducing the valuations for both commercial and residential real estate dramatically, so it's going to reduce the tax base, which funds all kinds of services in every community there. I am stunned to what's happening. Now let me ask you about Texas. Does Texas have both a state and a local funding situation, because you say, that 40% of the school districts in Texas are running deficits. How they make up deficits in Texas? Taxes do quite….?"," While Texas -- that is three years ago, lower property taxes is down to quite a low level, and that's really starting to impact the school districts there. So they both -- they get state funds and they have local fund so."
John Gibbon,Dennis Kakures," And presumably both of these states will get something, not as very large, but something from the stimulus program?",Yes.
John Gibbon,Dennis Kakures," That's perfect, okay."," Yeah. They will definitely get something, but it's challenging. Texas right now, in fact their numbers increased, they are adding about 80,000 new students a year. And they are basically -- I think their funding levels are currently at about 2006 levels if I am not mistaken on the most recent articles that I have read. So, based upon the property they will when they lowered property taxes."
John Gibbon,Dennis Kakures," Eventually this has to play right in your hand, eventually?"," Well, we've seen an uptick in our Texas business over the last three to four years, so there are some impact there, we'll have to see what happens going forward."
John Gibbon,Dennis Kakures," Just so s you have this and this is more anecdotal than anything else, but I gather, this stimulus money is effecting other kinds of business, they may affect -- eventually affect your commercial [total] rental business. Because I have already heard from a couple of companies that projects, which are having to do with asphalt concrete structure, they have already started and their prices have firmed up on those things. So that, it will infrastructure part of the spending even though it has not arrived yet, the suppliers are beginning to see the signs of that. Now you hear that's early than what you see, but they are signs of it anyway?"," We very well are benefit from some of the federal money but perhaps more importantly the $30 billion in state infrastructure bonds that was passed November of 2006, we saw some impact from that last year and we would expect if the state is able to sell bonds, we'll see more of those types of infrastructure projects in a reserve waste water treatment plants, dams, bridges. Those types however, are in fact good for our commercial business and larger complexes."
John Gibbon,Dennis Kakures," Somebody is expecting that money for sure, because I am hearing it around in the infrastructure companies?",I would agree with your thinking.
