Asker,Responder,Question,Answer
Christopher J. Muse,Gregory R. Beecher," I guess, first question on LitePoint. You reiterated the $700 million market size. I'm curious there. If cellular's really not buying because of excess existing capacity, but your share in connectivity is holding and you're doing roughly $140 million, give or take, in the first 3 quarters, it looks like the implied number for you guys is closer to $200 million for the year. And so I guess the question this, does that mean that we should see sustainable spending on tests within LitePoint into Q4? Or am I missing something there?"," C.J., that's correct. We would expect a stronger Q4 than we traditionally had. So clearly, our plan is back-end loaded, and it's tied to, we think, the China 4G buying will starting to pick up, and we've gotten design wins. The trick for us though is, as we've gotten these very important design wins, it's also not quite clear how much we're going to get until the very, very end. We know we won, but are they going to give us 10%, 20%? What percent of the buy are we going to get? So even that's still in play now. So what we feel good about is we get those design wins and over time, similar to what we did in connectivity many years ago, you start as the low share guy, you work your way up over time. So we like where we are strategically, but we accept it's hard to call the short term."
Christopher J. Muse,Mark E. Jagiela," Excellent. That's helpful. And then I guess, as my follow-up, this is a great year for SOC test, particularly when you think about Intel bringing in-house. Curious how you think about the moving parts for 2015. And I guess within that, would love to hear your thoughts around mobility, whether there's a pause as we shrink down to 16, 14 or whether you see re-up there. And then on the analog side, it sounds like that can continue. Would love to hear your thoughts there on sensors/microcontrollers, et cetera."," Well, I think -- so to start with analog, sensors and microcontrollers, I think there's a long-term systemic growth coming there that's both new applications driving an increase in unit volume growth for the devices. On top of that, there'll be increased test intensity because of some of the trends I cited in my remarks. So those 2 pieces I'm very optimistic about going into next year and beyond. Mobility is always volatile, and lots of things happen. Node -- you mentioned one, for example. Next year, there's likely to be a significant node shift. Now that in and of itself doesn't drive a lot of incremental test capacity, unless there's a yield issue, which did happen at the 28-nanometer node in 2012. So there's always this possibility that a node issue can create a temporary capacity surge. But it all averages out over time because once the yield issues are fixed, that capacity gets absorbed. That's what we saw in 2013. So as I look at where we are now and next year, I think looking at the balloons and anchors, it feels it's going to be about a similar kind of pattern with a systemic increase in test intensity perhaps buoying the market a little bit. So that's the color I can give you at this point."
Thomas Diffely,Mark E. Jagiela," So I guess, first question is on the turns business. So were you surprised at the magnitude of turns in the quarter? And could you have even done more?"," Yes. Surprised is a term of art because we always, in our manufacturing model, put in enough upside capacity to deal with some amount of surprise or pull-ins. And in this case, the customers were pulling hard to get a little bit ahead of some of the ramp of silicon for some product launches coming soon. And on the Semiconductor Test side, we actually exhausted not all but quite a significant portion of our upside. So it would have been hard for us to do much more in SemiTest than we did. On some of the other segments, we did still have some dry powder. We could have done more. We didn't need to. But that's a position we're in pretty much every quarter. When we're in a peak quarter like we are in the second quarter and third quarter months, we can have, depending -- if the mix hits right, anywhere from $50 million to $100 million of upside. And in a trough month or trough quarter, we might have $150 million of upside. But that's how we've been running the business now for 4 years, and it helped us really be responsive. And it's part of why I believe we've been able to move market share."
Thomas Diffely,Mark E. Jagiela," Okay. And then, I guess, just to follow up here on the buy rate on some of your slides. You're saying the buy rate this year for SOC is only about 1%, which is significantly below where it was in '10, '11 and '12. Did something happen industry-wide? Or is it just dynamics of a single year?"," Well, I think there's one factor that needs to be put in there. So yes, it's up this year from last year. It will be up 1%-plus. But the buy rate in the past had effect of some large microprocessor companies were buying significant commercial capacity. They tend, at this point, to move in-house. And so that was in the commercial market numbers in '10, '11, '12, and it's out of the commercial market numbers that you look at in '13, '14 and beyond. So if you -- and that could be on the order of several hundred million dollars of buying. So if you neutralize that effect of shifting from commercial to in-house, I think you would find it's back not quite to that 1.3% level, but it's getting back there."
Thomas Diffely,Mark E. Jagiela, Okay. So would you consider the 1% buy rate kind of a normal rate going forward then?," I think -- well, I think it will -- my belief is it will slowly trend back up because of these test intensity issues we're seeing. And so if we're looking out -- in our planning, if we're looking a couple of years down the road, it's somewhere in the, let's say, 1% to 1.3% range is probably a planning number."
Mehdi Hosseini,Gregory R. Beecher," I want to go back to the LitePoint. I'm a little bit confused. If the end customer is building finished handset inventory today and into Q3 with the intention of selling those units in Q4, what gives you confidence that there's going to be a pickup in test equipment procurement late in the year?"," Mehdi, we believe is as the year goes on, these design wins we're getting in Asia, for example, we think there is going to be the 4G handset build-out now that the towers are getting put in place and the infrastructure. So therefore, we'll get business from that end. In terms of existing customers that have excess capacity, there may be very little extra business we get from them."
Mehdi Hosseini,Mark E. Jagiela," Okay. Now so if the design wins help with better-than-seasonal trend in Q4, would it be fair to say -- to assume that there's also a probability that Q1 could turn out to be better than seasonal because of the design win?"," Yes, that's possible. But I would still say there is strong seasonal patterns, like there is in SemiTest. So the design wins can help. But our design win, we believe we are going to start as the second source guys, so we're going to start at a lower share. So to us, they're very strategic. We can't say the names of these accounts, but they're very -- the accounts we'd want to be in. So we think, long term, we're in a very good path. It's just that the dollars probably will be smaller than the importance of these strategic wins long term."
Mehdi Hosseini,Gregory R. Beecher," Sure. And then on R&D, can you please explain again why the R&D mix is spiking in Q3?"," In the third quarter, we have a set of NREs, fees paid to third parties, that coalesce in the third quarter, 3 -- about 3 NREs in different parts of the company, principally in SemiTest. So that's a bit of a bubble that we don't expect in the fourth quarter. And that's just timing. It happens now and then."
Krish Sankar,Gregory R. Beecher," I have a couple of them. Number one, Greg or Mark, if you look at the last 3 years -- I know you guys don't give forecast beyond 1 quarter. But the last 3 years, your Q4 revenue was under $300 million. Now assuming it follows normal seasonal patterns, but Q4 seems to be weighted for LitePoint. So should we assume Q4 this year to be much better than $300 million versus the last 3 years?"," As you said at the outset, we don't talk about fourth quarter guidance, so that's key. But all I could tell you is history should be a strong indicator for you. And yes, we think LitePoint could have some better news in the fourth quarter. But again, I also said that these are key wins that we start with small second source positions but important for the long term."
Krish Sankar,Gregory R. Beecher," Got it. That's helpful. And then the second question is on the Wireless Test. If we look at the last few years, the market size has been compressing. Obviously, competition has been increasing, and there are probably 5 guys, including you guys, in the picture. So I'm just kind of curious what's got to give for the market to improve. Do you think there are like 2 or 3 competitors too many that need to get out of the business? Or do you think it is more about innovation, innovating to get the prices back up?"," I think it's about innovation for the foreseeable future. That's what LitePoint was incredibly successful in the connectivity side. LitePoint's brought innovation to cellular test, but they were late to the market, so it's a different hand they had to play. I do think, with our production-focused optimized approach, that, over time, we'll win. And that includes everything from we tend to have a lower-cost product, the COGS of it. The throughput's better. It's easier to program. So it's exactly what is needed in a low-cost Asian fast-ramp manufacturing environment. Our competitors are all very capable. But they tend to come from an R&D or a general-purpose instrument and they try to bring that into the battlefield. That's not as strong an offering as we have because we optimize on the exact problem at hand. So I do think you're going to see that, over time, we'll continue to be very strong with production-optimized testing. Some of our competitors are better at general purpose or in the R&D lab."
Patrick J. Ho,Gregory R. Beecher," First question on Wireless Test. Given some of the reuse and upgradability that you've talked about in the past, how do you capitalize on the potential opportunity there in terms of, like, upgrades or providing additional services for those customers that are large for you right now that aren't doing a lot of that reuse and upgradability?"," We generally have upgrade paths for our customers, where needed. If it makes sense, we'll do what's necessary to give the customer the roadmap that they need. So we do get business from upgrades, but we also -- there's also, in this industry, new products every year. I mean the product life cycle, the new products -- every 9 months to 12 months is a new product. So there is an element of upgrade. But I think that the greatest drive is the next product and the next product. And there's so much change happening. Unlike SemiTest where you have 2-, 3-year product design cycles, this is 9 months, so it's constantly changing."
Patrick J. Ho,Mark E. Jagiela," Great, great. That's really helpful. And in your commentary regarding the 4G China rollout in terms of being slower than expected. Just from your historical perspective to date, how long has it taken in terms of generation devices before you become a lead supplier to any new customer? Does it take 1 or 2 generations before you become the lead supplier? Or could it take more time than that?"," Well, I think if you're referring to the cellular design wins we've talked about, in the LitePoint case, in the WiFi side of Lite, we very quickly moved to a dominant position. But we were moving in at a time when the market was also nascent and exploding, like LitePoint was. So we rode a wave and had a strong position. Here, we're coming into an established market. And because of the rapid product life cycles that Greg mentioned, it's actually possible to move into a high share position within 1- or 2-generation design cycle, which is a 1- or 2-year period. If the product life cycles were quite long, like SemiTest's 3 years, there's a much slower share-move strategy. But here, it can move more quickly."
Jairam Nathan,Gregory R. Beecher," With regard to Wireless Test, have you mentioned what your breakeven level is on that business? And if -- and how has it changed over the last 2 years or so?"," We haven't -- we're probably not -- we're not going to do that in this call and don't plan to. But LitePoint would expect to operate with good profits this year, as well as the prior 2 years. Obviously also, though, we've invested much were in the distribution and in the R&D in cellular tests. This -- we see this LTE as an opportunity. It's a discontinuity. Customers are looking for different solutions. They can't buy what they bought in the past. So there is this opportunity, whether it's a 1, 2-year window. So this is when we need our best engineers, best products engineers and best sales guys out in the field. And we've done that in the past year in the major Asian countries. So we've absolutely ramped up the LitePoint OpEx. And it is delivering with the early design wins, which, whether it's 2 years, 3 years, it will be some time period where we believe we can move from small share to a much more meaningful share."
Jairam Nathan,Gregory R. Beecher," Okay. Just as a follow-up, like, what have you seen as a competitive response to -- with respect to you winning new business on LitePoint side?"," What they tend to do is try to copy our product. We had 4 up testing, now everyone else has 4 up testing. But we have other things up our sleeve that they don't know about. So we're always, we believe, a turn ahead of them with some innovation. But they generally are fast followers. And the customers tell them, ""Do what LitePoint did. Do what LitePoint did."" But they're not starting with the best architecture to do that, so they have to make trade-offs. And often, they have higher COGS in their product. The other thing they're doing in the short term is they do what others do, they lower price. But we have much better throughput, so we tend -- that's usually not the best way for them to respond, but that's the only thing they can do in the short term."
Andrew J. Blanchard,Mark E. Jagiela," Great. Thank you, everyone, for joining us today. This concludes the call, and we look forward to talking to you in the days and weeks ahead.", Thank you.
